Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
14.8725,0,-13,0.00474475,0.26,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8826,0,-13,0.00474475,0.26,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8926,0,-13,0.00474475,0.26,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9027,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9127,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9228,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9328,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9428,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9529,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.963,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.973,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9831,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.9931,0,-13,0.00492724,0.27,-175,0,-19,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
